"X1","X2"
"76907",249,1358
"76908",251,1358
"76909",255,1358
"76910",258,1358
"76911",260,1358
"76912",268,1358
"76913",285,1358
"76914",319,1358
"76915",325,1358
"76916",332,1358
"76917",353,1358
"76918",359,1358
"76919",372,1358
"76920",384,1358
"76921",401,1358
"76922",429,1358
"76923",430,1358
"76924",441,1358
"76925",475,1358
"76926",478,1358
"76927",514,1358
"76928",516,1358
"76929",533,1358
"76930",543,1358
"76931",576,1358
"76932",583,1358
"76933",603,1358
"76934",629,1358
"76935",651,1358
"76936",652,1358
"76937",674,1358
"76938",679,1358
"76939",719,1358
"76940",722,1358
"76941",729,1358
"76942",736,1358
"76943",757,1358
"76944",765,1358
"76945",771,1358
"76946",772,1358
"76947",773,1358
"76948",777,1358
"76949",800,1358
"76950",816,1358
"76951",822,1358
"76952",840,1358
"76953",851,1358
"76954",861,1358
"76955",879,1358
"76956",890,1358
"76957",951,1358
"76958",954,1358
"76959",956,1358
"76960",974,1358
"76961",999,1358
"76962",1016,1358
"76963",1022,1358
"76964",1025,1358
"76965",1042,1358
"76966",1043,1358
"76967",1064,1358
"76968",1082,1358
"76969",1104,1358
"76970",1107,1358
"76971",1110,1358
"76972",1128,1358
"76973",1142,1358
"76974",1147,1358
"76975",1201,1358
"76976",1216,1358
"76977",1218,1358
"76978",1221,1358
"76979",1228,1358
"76980",1231,1358
"76981",1234,1358
"76982",1235,1358
"76983",1245,1358
"76984",1267,1358
"76985",1279,1358
"76986",1282,1358
"76987",1286,1358
"76988",1306,1358
"76989",1315,1358
"76990",1338,1358
"76991",13,1359
"76992",14,1359
"76993",36,1359
"76994",62,1359
"76995",72,1359
"76996",73,1359
"76997",84,1359
"76998",104,1359
"76999",114,1359
"77000",146,1359
"77001",147,1359
"77002",159,1359
"77003",194,1359
"77004",195,1359
"77005",224,1359
"77006",240,1359
"77007",266,1359
"77008",273,1359
"77009",289,1359
"77010",291,1359
"77011",337,1359
"77012",347,1359
"77013",377,1359
"77014",390,1359
"77015",405,1359
"77016",414,1359
"77017",429,1359
"77018",441,1359
"77019",444,1359
"77020",447,1359
"77021",454,1359
"77022",468,1359
"77023",475,1359
"77024",482,1359
"77025",487,1359
"77026",496,1359
"77027",519,1359
"77028",538,1359
"77029",554,1359
"77030",578,1359
"77031",585,1359
"77032",590,1359
"77033",613,1359
"77034",626,1359
"77035",634,1359
"77036",644,1359
"77037",653,1359
"77038",654,1359
"77039",663,1359
"77040",666,1359
"77041",692,1359
"77042",696,1359
"77043",735,1359
"77044",760,1359
"77045",774,1359
"77046",797,1359
"77047",800,1359
"77048",844,1359
"77049",856,1359
"77050",861,1359
"77051",871,1359
"77052",880,1359
"77053",901,1359
"77054",904,1359
"77055",911,1359
"77056",913,1359
"77057",924,1359
"77058",930,1359
"77059",944,1359
"77060",995,1359
"77061",996,1359
"77062",1007,1359
"77063",1031,1359
"77064",1037,1359
"77065",1041,1359
"77066",1057,1359
"77067",1071,1359
"77068",1088,1359
"77069",1090,1359
"77070",1096,1359
"77071",1102,1359
"77072",1104,1359
"77073",1137,1359
"77074",1158,1359
"77075",1159,1359
"77076",1172,1359
"77077",1178,1359
"77078",1187,1359
"77079",1209,1359
"77080",1234,1359
"77081",1238,1359
"77082",1272,1359
"77083",1283,1359
"77084",1300,1359
"77085",1303,1359
"77086",1311,1359
"77087",1322,1359
"77088",1328,1359
"77089",1331,1359
"77090",1356,1359
"77091",1357,1359
"77092",3,1360
"77093",16,1360
"77094",31,1360
"77095",34,1360
"77096",37,1360
"77097",53,1360
"77098",74,1360
"77099",75,1360
"77100",78,1360
"77101",84,1360
"77102",88,1360
"77103",95,1360
"77104",97,1360
"77105",100,1360
"77106",112,1360
"77107",114,1360
"77108",147,1360
"77109",172,1360
"77110",190,1360
"77111",210,1360
"77112",230,1360
"77113",241,1360
"77114",245,1360
"77115",248,1360
"77116",251,1360
"77117",269,1360
"77118",296,1360
"77119",334,1360
"77120",343,1360
"77121",349,1360
"77122",365,1360
"77123",366,1360
"77124",369,1360
"77125",380,1360
"77126",382,1360
"77127",383,1360
"77128",410,1360
"77129",435,1360
"77130",442,1360
"77131",459,1360
"77132",491,1360
"77133",496,1360
"77134",500,1360
"77135",501,1360
"77136",522,1360
"77137",526,1360
"77138",557,1360
"77139",568,1360
"77140",617,1360
"77141",620,1360
"77142",634,1360
"77143",640,1360
"77144",656,1360
"77145",660,1360
"77146",672,1360
"77147",685,1360
"77148",747,1360
"77149",749,1360
"77150",752,1360
"77151",759,1360
"77152",772,1360
"77153",780,1360
"77154",788,1360
"77155",845,1360
"77156",851,1360
"77157",887,1360
"77158",895,1360
"77159",897,1360
"77160",901,1360
"77161",912,1360
"77162",927,1360
"77163",956,1360
"77164",969,1360
"77165",979,1360
"77166",981,1360
"77167",986,1360
"77168",1003,1360
"77169",1010,1360
"77170",1026,1360
"77171",1029,1360
"77172",1049,1360
"77173",1075,1360
"77174",1105,1360
"77175",1113,1360
"77176",1126,1360
"77177",1138,1360
"77178",1145,1360
"77179",1148,1360
"77180",1152,1360
"77181",1165,1360
"77182",1197,1360
"77183",1208,1360
"77184",1218,1360
"77185",1232,1360
"77186",1252,1360
"77187",1253,1360
"77188",1254,1360
"77189",1259,1360
"77190",1277,1360
"77191",1298,1360
"77192",7,1361
"77193",24,1361
"77194",46,1361
"77195",53,1361
"77196",58,1361
"77197",60,1361
"77198",63,1361
"77199",82,1361
"77200",84,1361
"77201",91,1361
"77202",100,1361
"77203",126,1361
"77204",136,1361
"77205",148,1361
"77206",198,1361
"77207",212,1361
"77208",218,1361
"77209",235,1361
"77210",240,1361
"77211",256,1361
"77212",257,1361
"77213",286,1361
"77214",288,1361
"77215",289,1361
"77216",290,1361
"77217",308,1361
"77218",340,1361
"77219",377,1361
"77220",384,1361
"77221",387,1361
"77222",388,1361
"77223",427,1361
"77224",433,1361
"77225",436,1361
"77226",450,1361
"77227",453,1361
"77228",454,1361
"77229",524,1361
"77230",541,1361
"77231",548,1361
"77232",570,1361
"77233",574,1361
"77234",575,1361
"77235",583,1361
"77236",595,1361
"77237",606,1361
"77238",607,1361
"77239",624,1361
"77240",635,1361
"77241",640,1361
"77242",650,1361
"77243",675,1361
"77244",684,1361
"77245",685,1361
"77246",698,1361
"77247",716,1361
"77248",726,1361
"77249",729,1361
"77250",759,1361
"77251",762,1361
"77252",768,1361
"77253",776,1361
"77254",778,1361
"77255",788,1361
"77256",791,1361
"77257",799,1361
"77258",813,1361
"77259",815,1361
"77260",822,1361
"77261",825,1361
"77262",830,1361
"77263",838,1361
"77264",853,1361
"77265",857,1361
"77266",876,1361
"77267",891,1361
"77268",895,1361
"77269",901,1361
"77270",922,1361
"77271",923,1361
"77272",937,1361
"77273",941,1361
"77274",951,1361
"77275",954,1361
"77276",956,1361
"77277",967,1361
"77278",982,1361
"77279",996,1361
"77280",1026,1361
"77281",1032,1361
"77282",1066,1361
"77283",1071,1361
"77284",1073,1361
"77285",1104,1361
"77286",1117,1361
"77287",1122,1361
"77288",1132,1361
"77289",1142,1361
"77290",1154,1361
"77291",1182,1361
"77292",1201,1361
"77293",1208,1361
"77294",1209,1361
"77295",1227,1361
"77296",1232,1361
"77297",1251,1361
"77298",1252,1361
"77299",1261,1361
"77300",1263,1361
"77301",1274,1361
"77302",1281,1361
"77303",1285,1361
"77304",1290,1361
"77305",1292,1361
"77306",1300,1361
"77307",1327,1361
"77308",1334,1361
"77309",1345,1361
"77310",1347,1361
"77311",1349,1361
"77312",1351,1361
"77313",19,1362
"77314",20,1362
"77315",36,1362
"77316",41,1362
"77317",54,1362
"77318",56,1362
"77319",60,1362
"77320",72,1362
"77321",84,1362
"77322",130,1362
"77323",141,1362
"77324",163,1362
"77325",168,1362
"77326",175,1362
"77327",177,1362
"77328",198,1362
"77329",213,1362
"77330",226,1362
"77331",227,1362
"77332",242,1362
"77333",255,1362
"77334",260,1362
"77335",262,1362
"77336",269,1362
"77337",278,1362
"77338",288,1362
"77339",298,1362
"77340",299,1362
"77341",333,1362
"77342",344,1362
"77343",360,1362
"77344",392,1362
"77345",401,1362
"77346",408,1362
"77347",412,1362
"77348",445,1362
"77349",457,1362
"77350",464,1362
"77351",480,1362
"77352",489,1362
"77353",493,1362
"77354",506,1362
"77355",557,1362
"77356",573,1362
"77357",576,1362
"77358",585,1362
"77359",586,1362
"77360",593,1362
"77361",606,1362
"77362",612,1362
"77363",616,1362
"77364",619,1362
"77365",635,1362
"77366",687,1362
"77367",708,1362
"77368",709,1362
"77369",713,1362
"77370",731,1362
"77371",736,1362
"77372",754,1362
"77373",774,1362
"77374",787,1362
"77375",837,1362
"77376",874,1362
"77377",907,1362
"77378",912,1362
"77379",917,1362
"77380",920,1362
"77381",935,1362
"77382",940,1362
"77383",952,1362
"77384",956,1362
"77385",969,1362
"77386",973,1362
"77387",976,1362
"77388",982,1362
"77389",1000,1362
"77390",1001,1362
"77391",1005,1362
"77392",1024,1362
"77393",1026,1362
"77394",1064,1362
"77395",1088,1362
"77396",1105,1362
"77397",1107,1362
"77398",1109,1362
"77399",1110,1362
"77400",1121,1362
"77401",1124,1362
"77402",1126,1362
"77403",1129,1362
"77404",1142,1362
"77405",1152,1362
"77406",1166,1362
"77407",1227,1362
"77408",1233,1362
"77409",1250,1362
"77410",1262,1362
"77411",1266,1362
"77412",1342,1362
"77413",1351,1362
"77414",7,1363
"77415",14,1363
"77416",19,1363
"77417",37,1363
"77418",59,1363
"77419",64,1363
"77420",66,1363
"77421",71,1363
"77422",95,1363
"77423",103,1363
"77424",119,1363
"77425",148,1363
"77426",155,1363
"77427",158,1363
"77428",168,1363
"77429",188,1363
"77430",192,1363
"77431",207,1363
"77432",221,1363
"77433",233,1363
"77434",256,1363
"77435",257,1363
"77436",271,1363
"77437",274,1363
"77438",286,1363
"77439",287,1363
"77440",293,1363
"77441",309,1363
"77442",310,1363
"77443",315,1363
"77444",348,1363
"77445",376,1363
"77446",379,1363
"77447",382,1363
"77448",383,1363
"77449",384,1363
"77450",400,1363
"77451",403,1363
"77452",410,1363
"77453",432,1363
"77454",435,1363
"77455",438,1363
"77456",444,1363
"77457",446,1363
"77458",451,1363
"77459",455,1363
"77460",461,1363
"77461",463,1363
"77462",476,1363
"77463",480,1363
"77464",493,1363
"77465",509,1363
"77466",513,1363
"77467",520,1363
"77468",582,1363
"77469",604,1363
"77470",615,1363
"77471",620,1363
"77472",654,1363
"77473",656,1363
"77474",663,1363
"77475",668,1363
"77476",670,1363
"77477",715,1363
"77478",722,1363
"77479",744,1363
"77480",758,1363
"77481",762,1363
"77482",769,1363
"77483",784,1363
"77484",787,1363
"77485",791,1363
"77486",794,1363
"77487",795,1363
"77488",796,1363
"77489",813,1363
"77490",841,1363
"77491",842,1363
"77492",849,1363
"77493",853,1363
"77494",856,1363
"77495",857,1363
"77496",874,1363
"77497",877,1363
"77498",895,1363
"77499",905,1363
"77500",927,1363
"77501",932,1363
"77502",957,1363
"77503",966,1363
"77504",980,1363
"77505",981,1363
"77506",983,1363
"77507",995,1363
"77508",998,1363
"77509",1000,1363
"77510",1005,1363
"77511",1009,1363
"77512",1017,1363
"77513",1020,1363
"77514",1049,1363
"77515",1050,1363
"77516",1051,1363
"77517",1062,1363
"77518",1073,1363
"77519",1093,1363
"77520",1107,1363
"77521",1111,1363
"77522",1136,1363
"77523",1157,1363
"77524",1163,1363
"77525",1166,1363
"77526",1169,1363
"77527",1174,1363
"77528",1185,1363
"77529",1187,1363
"77530",1189,1363
"77531",1211,1363
"77532",1232,1363
"77533",1235,1363
"77534",1265,1363
"77535",1273,1363
"77536",1278,1363
"77537",1326,1363
"77538",1331,1363
"77539",19,1364
"77540",47,1364
"77541",50,1364
"77542",57,1364
"77543",80,1364
"77544",90,1364
"77545",96,1364
"77546",129,1364
"77547",153,1364
"77548",166,1364
"77549",182,1364
"77550",190,1364
"77551",192,1364
"77552",249,1364
"77553",251,1364
"77554",258,1364
"77555",276,1364
"77556",277,1364
"77557",287,1364
"77558",296,1364
"77559",299,1364
"77560",300,1364
"77561",323,1364
"77562",332,1364
"77563",335,1364
"77564",338,1364
"77565",339,1364
"77566",345,1364
"77567",346,1364
"77568",352,1364
"77569",358,1364
"77570",365,1364
"77571",370,1364
"77572",376,1364
"77573",379,1364
"77574",396,1364
"77575",410,1364
"77576",411,1364
"77577",423,1364
"77578",434,1364
"77579",445,1364
"77580",458,1364
"77581",492,1364
"77582",505,1364
"77583",512,1364
"77584",533,1364
"77585",535,1364
"77586",537,1364
"77587",542,1364
"77588",595,1364
"77589",602,1364
"77590",605,1364
"77591",611,1364
"77592",617,1364
"77593",618,1364
"77594",625,1364
"77595",655,1364
"77596",657,1364
"77597",662,1364
"77598",663,1364
"77599",669,1364
"77600",711,1364
"77601",717,1364
"77602",727,1364
"77603",732,1364
"77604",745,1364
"77605",751,1364
"77606",764,1364
"77607",776,1364
"77608",783,1364
"77609",789,1364
"77610",792,1364
"77611",794,1364
"77612",812,1364
"77613",841,1364
"77614",850,1364
"77615",861,1364
"77616",863,1364
"77617",868,1364
"77618",888,1364
"77619",908,1364
"77620",913,1364
"77621",923,1364
"77622",930,1364
"77623",940,1364
"77624",950,1364
"77625",964,1364
"77626",980,1364
"77627",985,1364
"77628",989,1364
"77629",1005,1364
"77630",1013,1364
"77631",1014,1364
"77632",1019,1364
"77633",1030,1364
"77634",1033,1364
"77635",1047,1364
"77636",1062,1364
"77637",1065,1364
"77638",1094,1364
"77639",1098,1364
"77640",1107,1364
"77641",1120,1364
"77642",1147,1364
"77643",1154,1364
"77644",1159,1364
"77645",1180,1364
"77646",1222,1364
"77647",1227,1364
"77648",1234,1364
"77649",1236,1364
"77650",1264,1364
"77651",1269,1364
"77652",1281,1364
"77653",1288,1364
"77654",1293,1364
"77655",1319,1364
"77656",1334,1364
"77657",1346,1364
"77658",44,1365
"77659",50,1365
"77660",57,1365
"77661",59,1365
"77662",92,1365
"77663",94,1365
"77664",98,1365
"77665",109,1365
"77666",117,1365
"77667",134,1365
"77668",136,1365
"77669",139,1365
"77670",145,1365
"77671",162,1365
"77672",163,1365
"77673",175,1365
"77674",187,1365
"77675",195,1365
"77676",208,1365
"77677",213,1365
"77678",222,1365
"77679",225,1365
"77680",234,1365
"77681",261,1365
"77682",267,1365
"77683",270,1365
"77684",280,1365
"77685",286,1365
"77686",295,1365
"77687",306,1365
"77688",324,1365
"77689",334,1365
"77690",376,1365
"77691",405,1365
"77692",415,1365
"77693",425,1365
"77694",429,1365
"77695",460,1365
"77696",461,1365
"77697",486,1365
"77698",500,1365
"77699",522,1365
"77700",527,1365
"77701",530,1365
"77702",537,1365
"77703",538,1365
"77704",541,1365
"77705",549,1365
"77706",556,1365
"77707",558,1365
"77708",573,1365
"77709",578,1365
"77710",594,1365
"77711",630,1365
"77712",635,1365
"77713",637,1365
"77714",658,1365
"77715",668,1365
"77716",673,1365
"77717",677,1365
"77718",680,1365
"77719",704,1365
"77720",710,1365
"77721",717,1365
"77722",725,1365
"77723",730,1365
"77724",732,1365
"77725",737,1365
"77726",749,1365
"77727",780,1365
"77728",803,1365
"77729",813,1365
"77730",822,1365
"77731",843,1365
"77732",883,1365
"77733",893,1365
"77734",904,1365
"77735",948,1365
"77736",991,1365
"77737",998,1365
"77738",1008,1365
"77739",1009,1365
"77740",1021,1365
"77741",1024,1365
"77742",1041,1365
"77743",1066,1365
"77744",1082,1365
"77745",1158,1365
"77746",1170,1365
"77747",1171,1365
"77748",1177,1365
"77749",1194,1365
"77750",1207,1365
"77751",1254,1365
"77752",1273,1365
"77753",1284,1365
"77754",1300,1365
"77755",1321,1365
"77756",1329,1365
"77757",1332,1365
"77758",1340,1365
"77759",1346,1365
"77760",1354,1365
"77761",2,1366
"77762",25,1366
"77763",38,1366
"77764",61,1366
"77765",76,1366
"77766",108,1366
"77767",111,1366
"77768",117,1366
"77769",137,1366
"77770",149,1366
"77771",165,1366
"77772",169,1366
"77773",191,1366
"77774",199,1366
"77775",213,1366
"77776",219,1366
"77777",226,1366
"77778",233,1366
"77779",239,1366
"77780",262,1366
"77781",272,1366
"77782",299,1366
"77783",301,1366
"77784",317,1366
"77785",318,1366
"77786",324,1366
"77787",334,1366
"77788",345,1366
"77789",354,1366
"77790",363,1366
"77791",382,1366
"77792",388,1366
"77793",397,1366
"77794",400,1366
"77795",407,1366
"77796",432,1366
"77797",439,1366
"77798",446,1366
"77799",465,1366
"77800",466,1366
"77801",467,1366
"77802",471,1366
"77803",499,1366
"77804",502,1366
"77805",511,1366
"77806",553,1366
"77807",554,1366
"77808",555,1366
"77809",587,1366
"77810",591,1366
"77811",597,1366
"77812",599,1366
"77813",607,1366
"77814",622,1366
"77815",642,1366
"77816",658,1366
"77817",667,1366
"77818",691,1366
"77819",696,1366
"77820",703,1366
"77821",730,1366
"77822",738,1366
"77823",749,1366
"77824",781,1366
"77825",784,1366
"77826",798,1366
"77827",807,1366
"77828",819,1366
"77829",823,1366
"77830",826,1366
"77831",827,1366
"77832",828,1366
"77833",834,1366
"77834",845,1366
"77835",848,1366
"77836",852,1366
"77837",859,1366
"77838",869,1366
"77839",873,1366
"77840",875,1366
"77841",886,1366
"77842",901,1366
"77843",904,1366
"77844",924,1366
"77845",943,1366
"77846",946,1366
"77847",950,1366
"77848",951,1366
"77849",954,1366
"77850",980,1366
"77851",1001,1366
"77852",1009,1366
"77853",1015,1366
"77854",1017,1366
"77855",1038,1366
"77856",1041,1366
"77857",1069,1366
"77858",1075,1366
"77859",1088,1366
"77860",1108,1366
"77861",1109,1366
"77862",1115,1366
"77863",1120,1366
"77864",1124,1366
"77865",1131,1366
"77866",1147,1366
"77867",1161,1366
"77868",1169,1366
"77869",1180,1366
"77870",1204,1366
"77871",1222,1366
"77872",1230,1366
"77873",1233,1366
"77874",1239,1366
"77875",1246,1366
"77876",1257,1366
"77877",1267,1366
"77878",1278,1366
"77879",1285,1366
"77880",1317,1366
"77881",1326,1366
"77882",1342,1366
"77883",1353,1366
"77884",1360,1366
"77885",3,1367
"77886",15,1367
"77887",26,1367
"77888",35,1367
"77889",40,1367
"77890",41,1367
"77891",45,1367
"77892",62,1367
"77893",77,1367
"77894",83,1367
"77895",84,1367
"77896",107,1367
"77897",118,1367
"77898",121,1367
"77899",140,1367
"77900",145,1367
"77901",165,1367
"77902",207,1367
"77903",219,1367
"77904",233,1367
"77905",242,1367
"77906",281,1367
"77907",302,1367
"77908",325,1367
"77909",330,1367
"77910",332,1367
"77911",342,1367
"77912",359,1367
"77913",369,1367
"77914",371,1367
"77915",378,1367
"77916",383,1367
"77917",465,1367
"77918",500,1367
"77919",502,1367
"77920",504,1367
"77921",511,1367
"77922",514,1367
"77923",544,1367
"77924",572,1367
"77925",585,1367
"77926",599,1367
"77927",633,1367
"77928",637,1367
"77929",646,1367
"77930",654,1367
"77931",659,1367
"77932",664,1367
"77933",678,1367
"77934",684,1367
"77935",689,1367
"77936",692,1367
"77937",713,1367
"77938",723,1367
"77939",726,1367
"77940",730,1367
"77941",751,1367
"77942",759,1367
"77943",777,1367
"77944",802,1367
"77945",807,1367
"77946",808,1367
"77947",812,1367
"77948",816,1367
"77949",818,1367
"77950",828,1367
"77951",836,1367
"77952",848,1367
"77953",868,1367
"77954",884,1367
"77955",887,1367
"77956",904,1367
"77957",910,1367
"77958",916,1367
"77959",931,1367
"77960",936,1367
"77961",955,1367
"77962",957,1367
"77963",960,1367
"77964",970,1367
"77965",976,1367
"77966",978,1367
"77967",999,1367
"77968",1029,1367
"77969",1030,1367
"77970",1054,1367
"77971",1061,1367
"77972",1079,1367
"77973",1112,1367
"77974",1129,1367
"77975",1151,1367
"77976",1161,1367
"77977",1169,1367
"77978",1175,1367
"77979",1206,1367
"77980",1214,1367
"77981",1224,1367
"77982",1235,1367
"77983",1239,1367
"77984",1259,1367
"77985",1292,1367
"77986",1294,1367
"77987",1318,1367
"77988",1329,1367
"77989",1331,1367
"77990",1355,1367
"77991",1361,1367
"77992",1366,1367
"77993",29,1368
"77994",56,1368
"77995",66,1368
"77996",79,1368
"77997",80,1368
"77998",82,1368
"77999",95,1368
"78000",99,1368
"78001",119,1368
"78002",135,1368
"78003",136,1368
"78004",163,1368
"78005",183,1368
"78006",211,1368
"78007",215,1368
"78008",225,1368
"78009",228,1368
"78010",232,1368
"78011",237,1368
"78012",238,1368
"78013",241,1368
"78014",247,1368
"78015",248,1368
"78016",266,1368
"78017",268,1368
"78018",271,1368
"78019",275,1368
"78020",284,1368
"78021",294,1368
"78022",314,1368
"78023",358,1368
"78024",360,1368
"78025",364,1368
"78026",371,1368
"78027",375,1368
"78028",376,1368
"78029",390,1368
"78030",402,1368
"78031",405,1368
"78032",442,1368
"78033",451,1368
"78034",489,1368
"78035",508,1368
"78036",515,1368
"78037",517,1368
"78038",553,1368
"78039",558,1368
"78040",588,1368
"78041",593,1368
"78042",602,1368
"78043",603,1368
"78044",606,1368
"78045",607,1368
"78046",620,1368
"78047",621,1368
"78048",629,1368
"78049",677,1368
"78050",687,1368
"78051",698,1368
"78052",714,1368
"78053",728,1368
"78054",731,1368
"78055",738,1368
"78056",741,1368
"78057",752,1368
"78058",772,1368
"78059",778,1368
"78060",783,1368
"78061",798,1368
"78062",824,1368
"78063",825,1368
"78064",881,1368
"78065",898,1368
"78066",916,1368
"78067",926,1368
"78068",963,1368
"78069",976,1368
"78070",982,1368
"78071",988,1368
"78072",1020,1368
"78073",1030,1368
"78074",1037,1368
"78075",1039,1368
"78076",1052,1368
"78077",1060,1368
"78078",1062,1368
"78079",1063,1368
"78080",1100,1368
"78081",1103,1368
"78082",1110,1368
"78083",1129,1368
"78084",1134,1368
"78085",1135,1368
"78086",1146,1368
"78087",1161,1368
"78088",1209,1368
"78089",1221,1368
"78090",1226,1368
"78091",1229,1368
"78092",1231,1368
"78093",1237,1368
"78094",1247,1368
"78095",1256,1368
"78096",1281,1368
"78097",1293,1368
"78098",1297,1368
"78099",1301,1368
"78100",1320,1368
"78101",1327,1368
"78102",1328,1368
"78103",1339,1368
"78104",1340,1368
"78105",1352,1368
"78106",1359,1368
"78107",1365,1368
"78108",1366,1368
"78109",8,1369
"78110",36,1369
"78111",82,1369
"78112",157,1369
"78113",158,1369
"78114",168,1369
"78115",172,1369
"78116",177,1369
"78117",210,1369
"78118",231,1369
"78119",236,1369
"78120",241,1369
"78121",264,1369
"78122",275,1369
"78123",293,1369
"78124",297,1369
"78125",299,1369
"78126",364,1369
"78127",378,1369
"78128",388,1369
"78129",392,1369
"78130",394,1369
"78131",398,1369
"78132",400,1369
"78133",401,1369
"78134",407,1369
"78135",414,1369
"78136",415,1369
"78137",434,1369
"78138",447,1369
"78139",465,1369
"78140",485,1369
"78141",515,1369
"78142",579,1369
"78143",581,1369
"78144",583,1369
"78145",585,1369
"78146",586,1369
"78147",589,1369
"78148",599,1369
"78149",603,1369
"78150",622,1369
"78151",623,1369
"78152",656,1369
"78153",677,1369
"78154",695,1369
"78155",707,1369
"78156",735,1369
"78157",738,1369
"78158",743,1369
"78159",775,1369
"78160",778,1369
"78161",789,1369
"78162",798,1369
"78163",802,1369
"78164",807,1369
"78165",813,1369
"78166",814,1369
"78167",816,1369
"78168",821,1369
"78169",822,1369
"78170",837,1369
"78171",838,1369
"78172",850,1369
"78173",859,1369
"78174",883,1369
"78175",884,1369
"78176",891,1369
"78177",900,1369
"78178",904,1369
"78179",911,1369
"78180",936,1369
"78181",972,1369
"78182",980,1369
"78183",988,1369
"78184",991,1369
"78185",1013,1369
"78186",1055,1369
"78187",1060,1369
"78188",1129,1369
"78189",1140,1369
"78190",1163,1369
"78191",1185,1369
"78192",1187,1369
"78193",1198,1369
"78194",1205,1369
"78195",1210,1369
"78196",1215,1369
"78197",1216,1369
"78198",1222,1369
"78199",1225,1369
"78200",1228,1369
"78201",1229,1369
"78202",1239,1369
"78203",1254,1369
"78204",1257,1369
"78205",1267,1369
"78206",1268,1369
"78207",1288,1369
"78208",1290,1369
"78209",1304,1369
"78210",1321,1369
"78211",1356,1369
"78212",2,1370
"78213",29,1370
"78214",53,1370
"78215",64,1370
"78216",65,1370
"78217",77,1370
"78218",86,1370
"78219",96,1370
"78220",125,1370
"78221",145,1370
"78222",157,1370
"78223",161,1370
"78224",166,1370
"78225",173,1370
"78226",183,1370
"78227",186,1370
"78228",192,1370
"78229",193,1370
"78230",202,1370
"78231",215,1370
"78232",228,1370
"78233",269,1370
"78234",296,1370
"78235",309,1370
"78236",318,1370
"78237",354,1370
"78238",369,1370
"78239",371,1370
"78240",377,1370
"78241",395,1370
"78242",398,1370
"78243",399,1370
"78244",412,1370
"78245",436,1370
"78246",457,1370
"78247",466,1370
"78248",475,1370
"78249",482,1370
"78250",502,1370
"78251",510,1370
"78252",513,1370
"78253",534,1370
"78254",544,1370
"78255",547,1370
"78256",557,1370
"78257",563,1370
"78258",597,1370
"78259",599,1370
"78260",607,1370
"78261",611,1370
"78262",622,1370
"78263",625,1370
"78264",636,1370
"78265",647,1370
"78266",651,1370
"78267",653,1370
"78268",655,1370
"78269",674,1370
"78270",695,1370
"78271",711,1370
"78272",764,1370
"78273",765,1370
"78274",773,1370
"78275",775,1370
"78276",777,1370
"78277",788,1370
"78278",793,1370
"78279",825,1370
"78280",836,1370
"78281",840,1370
"78282",848,1370
"78283",853,1370
"78284",863,1370
"78285",897,1370
"78286",915,1370
"78287",916,1370
"78288",922,1370
"78289",939,1370
"78290",944,1370
"78291",961,1370
"78292",973,1370
"78293",1000,1370
"78294",1026,1370
"78295",1027,1370
"78296",1043,1370
"78297",1045,1370
"78298",1067,1370
"78299",1068,1370
"78300",1070,1370
"78301",1080,1370
"78302",1111,1370
"78303",1141,1370
"78304",1159,1370
"78305",1162,1370
"78306",1171,1370
"78307",1191,1370
"78308",1195,1370
"78309",1200,1370
"78310",1205,1370
"78311",1212,1370
"78312",1218,1370
"78313",1240,1370
"78314",1274,1370
"78315",1286,1370
"78316",1307,1370
"78317",1310,1370
"78318",1327,1370
"78319",1328,1370
"78320",1331,1370
"78321",1332,1370
"78322",1340,1370
"78323",1343,1370
"78324",1363,1370
"78325",16,1371
"78326",20,1371
"78327",25,1371
"78328",37,1371
"78329",46,1371
"78330",48,1371
"78331",51,1371
"78332",59,1371
"78333",70,1371
"78334",82,1371
"78335",140,1371
"78336",143,1371
"78337",159,1371
"78338",191,1371
"78339",194,1371
"78340",219,1371
"78341",230,1371
"78342",232,1371
"78343",241,1371
"78344",244,1371
"78345",253,1371
"78346",257,1371
"78347",259,1371
"78348",283,1371
"78349",297,1371
"78350",308,1371
"78351",321,1371
"78352",346,1371
"78353",355,1371
"78354",357,1371
"78355",381,1371
"78356",394,1371
"78357",402,1371
"78358",403,1371
"78359",446,1371
"78360",453,1371
"78361",454,1371
"78362",479,1371
"78363",488,1371
"78364",502,1371
"78365",520,1371
"78366",529,1371
"78367",544,1371
"78368",554,1371
"78369",559,1371
"78370",571,1371
"78371",574,1371
"78372",577,1371
"78373",607,1371
"78374",624,1371
"78375",665,1371
"78376",686,1371
"78377",688,1371
"78378",702,1371
"78379",725,1371
"78380",757,1371
"78381",764,1371
"78382",769,1371
"78383",776,1371
"78384",781,1371
"78385",783,1371
"78386",787,1371
"78387",794,1371
"78388",805,1371
"78389",823,1371
"78390",832,1371
"78391",843,1371
"78392",867,1371
"78393",869,1371
"78394",870,1371
"78395",894,1371
"78396",896,1371
"78397",898,1371
"78398",928,1371
"78399",933,1371
"78400",946,1371
"78401",956,1371
"78402",982,1371
"78403",983,1371
"78404",1006,1371
"78405",1025,1371
"78406",1037,1371
"78407",1057,1371
"78408",1063,1371
"78409",1064,1371
"78410",1070,1371
"78411",1082,1371
"78412",1101,1371
"78413",1103,1371
"78414",1108,1371
"78415",1124,1371
"78416",1161,1371
"78417",1199,1371
